"Código","Escala_Cog.","Escala_Mot.","Escala_Dis.","Edad_Mes","Región","Área","Modalidad","Departamento","Quintil","Inst_Mat.","Inst_Pat.","Inst_Pre_N3"
93,113,32,26,69,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior técnico completo","No"
2341,135,35,31,71,"Costa","Urbana","Jardín","Piura","3","Superior técnico completo","Superior técnico completo","NS/NR"
12,108,27,27,71,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Ninguno","Sí"
3235,108,32,23,73,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","NS/NR"
1446,70,22,22,69,"Selva","Urbana","Jardín","Cusco","3","Secundaria incompleto","Secundaria incompleto","No"
3353,138,29,31,73,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Superior técnico completo","NS/NR"
1308,89,26,30,70,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","No"
3421,94,28,21,73,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","NS/NR"
15,111,26,27,71,"Sierra","Urbana","Jardín","Piura","1","Superior universitario completo","Ninguno","No"
421,89,31,25,71,"Costa","Rural","Jardín","Piura","3","Primaria completo","Primaria completo","No"
930,98,22,22,69,"Sierra","Urbana","Jardín","Cusco","5","Superior universitario completo","Superior universitario completo","Sí"
1517,118,34,29,70,"Selva","Urbana","Jardín","Loreto","4","Secundaria incompleto","Secundaria incompleto","No"
262,121,30,31,71,"Costa","Rural","Jardín","Piura","3","Secundaria completo","Secundaria incompleto","No"
2374,131,33,35,71,"Costa","Urbana","Jardín","Piura","5","Superior técnico completo","Superior técnico incompleto","No"
6,114,27,27,71,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Ninguno","No"
1373,97,28,32,71,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Secundaria completo","No"
1014,63,17,20,69,"Sierra","Urbana","Jardín","Cusco","5","Superior universitario completo","Superior universitario incompleto","NS/NR"
1353,99,24,24,69,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Secundaria completo","NS/NR"
828,105,31,24,69,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior técnico completo","No"
235,79,22,24,71,"Costa","Urbana","Jardín","Piura","5","Secundaria completo","Secundaria completo","No"
3145,80,28,21,72,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","NS/NR"
839,78,25,23,70,"Sierra","Rural","Jardín","Cusco","2","Secundaria incompleto","Secundaria completo","No"
922,55,21,17,69,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior técnico completo","No"
1011,57,18,18,69,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Secundaria completo","No"
372,156,25,34,71,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","NS/NR"
1085,124,35,26,72,"Sierra","Urbana","Jardín","Piura","1","Primaria completo","Primaria completo","No"
2590,58,29,16,71,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Secundaria completo","No"
279,45,22,21,71,"Costa","Urbana","Jardín","Piura","3","Primaria completo","Primaria completo","Sí"
1008,80,22,22,69,"Sierra","Rural","Jardín","Cusco","2","Secundaria completo","Superior técnico incompleto","Sí"
426,95,34,20,71,"Costa","Rural","Jardín","Piura","3","Primaria completo","Primaria completo","No"
2355,104,30,30,71,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Secundaria incompleto","No"
260,95,26,31,71,"Costa","Rural","Jardín","Piura","3","Secundaria completo","Superior técnico incompleto","No"
2139,75,20,18,69,"Sierra","Rural","Jardín","Cusco","2","Secundaria incompleto","Primaria completo","Sí"
286,63,25,25,69,"Selva","Rural","Jardín","Cusco","4","Secundaria incompleto","Secundaria incompleto","No"
1514,120,34,29,70,"Selva","Urbana","Jardín","Loreto","4","Superior técnico completo","Superior técnico completo","No"
3225,108,30,23,71,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","NS/NR"
723,102,32,26,70,"Selva","Urbana","Jardín","Loreto","4","Superior universitario incompleto","Superior técnico completo","NS/NR"
1883,112,34,28,71,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Secundaria completo","NS/NR"
3104,59,20,19,73,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria incompleto","Secundaria completo","NS/NR"
2345,102,35,31,71,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Primaria completo","NS/NR"
717,99,35,28,70,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","NS/NR"
2361,143,32,35,71,"Costa","Urbana","Jardín","Piura","5","Superior universitario completo","Superior técnico completo","No"
378,147,26,28,71,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","No"
2525,67,27,21,71,"Sierra","Rural","Jardín","Piura","1","Primaria completo","Primaria incompleto","NS/NR"
3131,82,30,25,60,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria incompleto","Secundaria incompleto","NS/NR"
1305,65,20,31,70,"Selva","Urbana","Jardín","Loreto","4","Secundaria incompleto","Secundaria incompleto","No"
261,102,30,31,71,"Costa","Rural","Jardín","Piura","3","Primaria incompleto","Primaria incompleto","No"
710,129,33,34,70,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","No"
1377,112,26,30,71,"Costa","Urbana","Jardín","Piura","3","Primaria incompleto","Ninguno","No"
816,106,31,24,69,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior técnico completo","No"
1372,87,27,28,70,"Costa","Urbana","Jardín","Piura","3","Secundaria incompleto","Secundaria incompleto","No"
3368,80,27,25,73,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria incompleto","Secundaria incompleto","NS/NR"
612,78,25,21,69,"Sierra","Rural","Jardín","Cusco","4","Secundaria completo","Secundaria completo","No"
1752,136,36,31,71,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Primaria completo","NS/NR"
2118,77,26,23,70,"Selva","Rural","Jardín","Loreto","1","Secundaria incompleto","Secundaria incompleto","No"
1451,52,23,21,69,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Secundaria completo","No"
981,98,27,29,70,"Costa","Rural","Jardín","Piura","4","Superior técnico completo","Superior técnico completo","No"
3264,65,21,21,73,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Superior técnico completo","No"
1229,72,27,25,69,"Sierra","Rural","Jardín","Cusco","2","Secundaria incompleto","Secundaria incompleto","No"
11,100,24,26,70,"Sierra","Urbana","Jardín","Piura","1","Secundaria incompleto","Secundaria incompleto","Sí"
1523,57,25,20,70,"Selva","Urbana","Jardín","Loreto","4","Superior técnico completo","Superior universitario completo","No"
3370,141,36,31,72,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Superior técnico completo","No"
714,121,31,33,69,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","No"
715,126,34,35,69,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","No"
869,85,30,30,70,"Costa","Urbana","Jardín","Piura","4","Secundaria completo","Primaria completo","No"
566,88,26,24,68,"Sierra","Rural","Jardín","Cusco","3","Superior universitario completo","Superior universitario completo","Sí"
1913,111,30,25,69,"Selva","Urbana","Jardín","Loreto","3","Primaria completo","Primaria completo","Sí"
373,153,25,34,71,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","No"
638,81,22,22,70,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","NS/NR"
2338,67,34,28,70,"Costa","Urbana","Jardín","Piura","3","Primaria completo","Primaria completo","No"
408,88,31,21,71,"Costa","Rural","Jardín","Piura","3","Primaria completo","Primaria completo","No"
1886,101,33,27,71,"Costa","Urbana","Cuna-Jardín","Piura","4","Superior técnico completo","Secundaria completo","NS/NR"
294,69,24,27,68,"Selva","Rural","Jardín","Cusco","4","Secundaria completo","Secundaria completo","No"
1959,154,35,28,70,"Selva","Rural","Jardín","Loreto","3","Secundaria completo","Secundaria completo","No"
3109,72,18,19,72,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Superior técnico incompleto","NS/NR"
708,122,32,34,69,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Superior técnico completo","No"
1962,130,34,32,69,"Selva","Rural","Jardín","Loreto","3","Secundaria incompleto","Secundaria completo","No"
2344,107,35,31,69,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria incompleto","No"
812,97,31,26,68,"Sierra","Urbana","Jardín","Cusco","5","Secundaria completo","Secundaria completo","Sí"
1456,65,23,17,68,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Secundaria completo","No"
2597,34,26,8,71,"Costa","Urbana","Cuna-Jardín","Piura","4","Superior técnico completo","Superior técnico completo","No"
1304,85,25,32,69,"Selva","Urbana","Jardín","Loreto","4","Ninguno","Secundaria incompleto","No"
296,81,24,28,68,"Selva","Rural","Jardín","Cusco","4","Secundaria completo","Secundaria completo","No"
829,62,30,24,69,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior técnico completo","No"
387,107,25,26,70,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","Sí"
362,78,18,19,68,"Selva","Rural","Jardín","Cusco","4","Secundaria completo","Secundaria incompleto","Sí"
1862,112,29,31,69,"Selva","Urbana","Jardín","Loreto","3","Secundaria completo","Superior universitario incompleto","Sí"
1519,67,29,21,69,"Selva","Urbana","Jardín","Loreto","4","Secundaria incompleto","Secundaria incompleto","No"
1376,85,23,30,74,"Costa","Urbana","Jardín","Piura","3","Primaria completo","Secundaria completo","No"
2409,111,29,29,70,"Costa","Urbana","Jardín","Piura","3","Primaria completo","Secundaria completo","No"
991,71,26,24,70,"Costa","Urbana","Jardín","Piura","4","Secundaria incompleto","Secundaria incompleto","No"
3375,104,26,27,72,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","NS/NR"
79,112,33,29,68,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior técnico completo","No"
1809,106,23,25,68,"Selva","Rural","Jardín","Cusco","3","Superior técnico completo","Superior técnico completo","No"
272,44,17,16,70,"Costa","Rural","Jardín","Piura","3","Secundaria incompleto","Superior universitario incompleto","No"
3498,97,26,23,72,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","NS/NR"
1857,116,33,29,69,"Selva","Urbana","Jardín","Loreto","3","Primaria completo","Secundaria completo","Sí"
3358,59,18,20,72,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria incompleto","Secundaria completo","NS/NR"
1882,114,34,27,70,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Secundaria completo","NS/NR"
2362,106,32,34,70,"Costa","Urbana","Jardín","Piura","5","Secundaria completo","Secundaria completo","No"
3190,124,31,31,71,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Superior técnico completo","No"
3112,140,35,34,71,"Costa","Urbana","Jardín","Lima Met.","4","Ninguno","Ninguno","NS/NR"
1510,105,30,27,75,"Selva","Urbana","Jardín","Loreto","4","Secundaria incompleto","Secundaria completo","NS/NR"
811,82,28,23,68,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior técnico completo","No"
3220,92,25,23,71,"Costa","Urbana","Jardín","Lima Met.","4","Ninguno","Ninguno","NS/NR"
1455,69,25,19,69,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Secundaria completo","No"
382,153,25,28,70,"Sierra","Urbana","Jardín","Piura","1","Superior universitario completo","Superior universitario completo","Sí"
1530,73,30,27,69,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","No"
1366,82,26,21,70,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","No"
3341,137,35,26,71,"Costa","Urbana","Jardín","Lima Met.","4","Ninguno","Ninguno","NS/NR"
830,111,21,23,68,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Ninguno","No"
3222,112,30,30,59,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Superior técnico completo","NS/NR"
1250,110,31,28,69,"Selva","Rural","Jardín","Loreto","4","Primaria incompleto","Superior técnico incompleto","Sí"
1853,156,36,33,69,"Selva","Urbana","Jardín","Loreto","3","Superior técnico completo","Superior técnico completo","Sí"
1223,71,26,22,68,"Sierra","Rural","Jardín","Cusco","2","Superior universitario incompleto","Superior técnico completo","Sí"
2516,81,34,24,70,"Costa","Urbana","Jardín","Piura","1","Secundaria incompleto","Secundaria incompleto","No"
2607,38,24,9,70,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria incompleto","Secundaria incompleto","No"
1121,41,11,14,68,"Sierra","Urbana","Cuna-Jardín","Cusco","2","Secundaria completo","Secundaria completo","No"
1395,85,27,24,68,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Secundaria completo","NS/NR"
3350,104,28,25,72,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","NS/NR"
424,94,33,27,70,"Costa","Rural","Jardín","Piura","3","Primaria completo","Primaria completo","No"
926,96,25,29,68,"Sierra","Urbana","Jardín","Cusco","5","Superior técnico completo","Superior técnico completo","No"
1453,60,24,19,68,"Selva","Urbana","Jardín","Cusco","3","Secundaria completo","Secundaria completo","No"
2799,103,29,27,76,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
1042,83,26,22,70,"Costa","Urbana","Jardín","Piura","4","Secundaria completo","Primaria completo","No"
3478,106,30,23,69,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
1226,62,26,21,56,"Sierra","Rural","Jardín","Cusco","2","Superior técnico completo","Superior técnico incompleto","Sí"
988,94,27,30,69,"Costa","Urbana","Jardín","Piura","4","Primaria completo","Secundaria incompleto","No"
3169,105,29,22,71,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Superior técnico incompleto","NS/NR"
2248,59,21,17,70,"Costa","Urbana","Jardín","Piura","5","Superior universitario completo","Superior universitario incompleto","No"
1528,47,32,20,68,"Selva","Urbana","Jardín","Loreto","4","Secundaria completo","Secundaria completo","Sí"
2612,68,22,17,69,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Secundaria completo","No"
3183,148,35,31,65,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Superior técnico completo","No"
3335,129,33,27,71,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Ninguno","NS/NR"
402,56,23,21,70,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Secundaria completo","NS/NR"
374,153,26,30,69,"Sierra","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria completo","Sí"
2515,115,36,24,69,"Costa","Urbana","Jardín","Piura","1","Secundaria completo","Secundaria incompleto","No"
2251,97,31,31,69,"Costa","Urbana","Jardín","Piura","5","Superior universitario completo","Posgrado (maestría, doctorado)","No"
3180,156,36,30,71,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","No"
2258,106,31,30,57,"Costa","Urbana","Jardín","Piura","5","Primaria completo","Primaria completo","No"
1374,123,33,32,70,"Costa","Urbana","Jardín","Piura","3","Secundaria completo","Primaria completo","No"
1748,134,35,30,69,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria completo","Primaria completo","NS/NR"
1219,104,29,26,68,"Sierra","Rural","Jardín","Cusco","2","Inicial","Inicial","Sí"
1868,136,36,30,69,"Costa","Urbana","Cuna-Jardín","Piura","4","Primaria incompleto","Superior técnico completo","NS/NR"
3325,127,36,27,67,"Costa","Urbana","Jardín","Lima Met.","4","Superior técnico completo","Superior técnico completo","NS/NR"
1252,96,30,21,68,"Selva","Rural","Jardín","Loreto","4","Primaria completo","Secundaria incompleto","Sí"
237,58,15,18,69,"Costa","Urbana","Jardín","Piura","5","Superior técnico incompleto","Secundaria completo","No"
2558,86,30,22,69,"Costa","Urbana","Cuna-Jardín","Piura","4","Secundaria incompleto","Secundaria incompleto","No"
3415,118,31,26,72,"Costa","Urbana","Jardín","Lima Met.","4","Secundaria completo","Secundaria completo","NS/NR"
