Código,Escala_Cog.,Escala_Mot.,Escala_Dis.,Edad_Mes,Región,Modalidad,Departamento,Quintil,Inst_Mat.,Inst_Mat_N
753,49,16,22,59,Sierra,Jardín,Cusco,5,Superior técnico completo,8
2108,78,24,23,61,Selva,Jardín,Loreto,1,Secundaria incompleto,5
970,101,25,27,59,Selva,Jardín,Loreto,3,Secundaria incompleto,5
1744,92,18,25,59,Selva,Jardín,Cusco,3,Secundaria incompleto,5
318,75,20,21,59,Sierra,Jardín,Cusco,2,Secundaria completo,6
2531,93,32,25,60,Sierra,Jardín,Piura,1,Secundaria incompleto,5
3425,131,31,31,62,Costa,Jardín,Lima Met.,4,Secundaria incompleto,5
1871,87,22,28,61,Costa,Cuna-Jardín,Piura,4,Superior universitario completo,10
946,143,31,29,59,Sierra,Jardín,Cusco,1,Secundaria completo,6
341,84,20,23,60,Costa,Jardín,Piura,3,Secundaria completo,6
964,79,21,21,58,Selva,Jardín,Loreto,3,Primaria completo,4
2462,89,31,25,61,Costa,Jardín,Piura,3,Ninguno,1
2277,132,28,34,60,Costa,Jardín,Piura,5,Superior técnico completo,8
3450,68,19,24,62,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2130,70,19,18,59,Sierra,Jardín,Cusco,2,Secundaria incompleto,5
346,83,21,22,61,Costa,Jardín,Piura,3,Secundaria completo,6
1702,97,28,34,59,Selva,Jardín,Cusco,3,Superior universitario incompleto,9
3221,59,19,20,66,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1284,63,20,23,60,Costa,Cuna-Jardín,Piura,4,Primaria completo,4
437,75,23,19,59,Sierra,Jardín,Cusco,5,Superior técnico completo,8
1765,68,30,22,60,Costa,Jardín,Piura,3,Primaria completo,4
1326,56,17,19,73,Costa,Cuna-Jardín,Piura,4,Superior universitario completo,10
694,109,30,28,59,Selva,Jardín,Loreto,4,Secundaria completo,6
527,101,31,36,59,Selva,No_Esc,Loreto,2,Primaria completo,4
1325,49,16,19,60,Costa,Cuna-Jardín,Piura,4,Superior técnico completo,8
1772,75,27,22,60,Costa,Jardín,Piura,3,Secundaria incompleto,5
1400,102,28,30,58,Sierra,Jardín,Cusco,5,Superior técnico incompleto,7
616,62,20,21,60,Costa,Jardín,Piura,3,Secundaria completo,6
1127,102,22,28,60,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
2235,79,27,16,60,Costa,Jardín,Piura,3,Primaria completo,4
2331,66,15,28,60,Costa,Jardín,Piura,5,Secundaria completo,6
3459,113,25,26,63,Costa,Jardín,Lima Met.,4,Superior universitario completo,10
686,97,29,26,59,Selva,Jardín,Loreto,4,Superior técnico completo,8
605,63,24,18,58,Sierra,Jardín,Cusco,4,Secundaria incompleto,5
848,112,32,31,59,Selva,Jardín,Loreto,4,Secundaria completo,6
2828,115,27,28,62,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2211,80,25,23,60,Sierra,Jardín,Piura,1,Superior técnico completo,8
342,83,21,22,60,Costa,Jardín,Piura,3,Secundaria completo,6
3419,76,22,22,64,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1698,87,25,32,58,Selva,Jardín,Cusco,3,Secundaria completo,6
1244,67,18,22,60,Costa,Jardín,Piura,3,Secundaria incompleto,5
2386,96,32,33,60,Costa,Jardín,Piura,5,Superior universitario completo,10
2508,102,23,21,61,Costa,Jardín,Piura,1,Secundaria completo,6
1671,51,18,19,59,Selva,Jardín,Loreto,4,Secundaria incompleto,5
844,109,31,25,59,Selva,Jardín,Loreto,4,Secundaria completo,6
2131,42,13,14,58,Sierra,Jardín,Cusco,2,Secundaria completo,6
732,79,22,21,58,Sierra,Jardín,Cusco,5,Superior universitario completo,10
2147,116,26,30,60,Sierra,Jardín,Piura,1,Secundaria completo,6
1664,76,20,31,59,Selva,Jardín,Loreto,4,Secundaria completo,6
1771,75,28,23,60,Costa,Jardín,Piura,3,Primaria completo,4
3379,71,20,22,62,Costa,Jardín,Lima Met.,4,Secundaria completo,6
3323,120,22,23,61,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1570,117,31,29,60,Costa,Jardín,Piura,3,Secundaria completo,6
853,110,31,31,59,Selva,Jardín,Loreto,4,Secundaria completo,6
334,93,20,24,60,Costa,Jardín,Piura,3,Secundaria completo,6
2105,71,25,18,59,Selva,Jardín,Loreto,1,Secundaria incompleto,5
330,76,19,23,60,Costa,Jardín,Piura,3,Secundaria completo,6
2441,123,30,23,60,Costa,Jardín,Piura,3,Superior técnico completo,8
1588,141,30,30,59,Selva,Jardín,Loreto,5,Inicial,2
1173,73,22,18,59,Selva,Jardín,Loreto,5,Secundaria incompleto,5
551,128,34,34,58,Sierra,Jardín,Cusco,3,Secundaria completo,6
3430,88,24,26,61,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
3200,116,35,26,61,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1692,90,25,33,58,Selva,Jardín,Cusco,3,Secundaria completo,6
3464,136,24,29,61,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
2329,72,15,25,60,Costa,Jardín,Piura,5,Ninguno,1
2453,95,32,27,60,Costa,Jardín,Piura,3,Secundaria incompleto,5
3416,69,14,18,61,Costa,Jardín,Lima Met.,4,Superior técnico incompleto,7
687,74,27,28,59,Selva,Jardín,Loreto,4,Secundaria completo,6
757,67,17,20,58,Sierra,Jardín,Cusco,5,Secundaria completo,6
973,89,24,23,59,Selva,Jardín,Loreto,3,Primaria completo,4
1323,64,18,21,60,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
1777,78,24,28,58,Selva,Jardín,Cusco,3,Secundaria completo,6
403,80,24,21,66,Costa,Jardín,Piura,3,Secundaria completo,6
2216,83,31,22,60,Sierra,Jardín,Piura,1,Superior universitario incompleto,9
2813,87,25,21,61,Costa,Jardín,Lima Met.,4,Secundaria completo,6
760,87,23,24,58,Sierra,Jardín,Cusco,2,Secundaria completo,6
1661,78,29,26,60,Selva,Jardín,Loreto,4,Primaria incompleto,3
1214,78,19,22,60,Costa,Cuna-Jardín,Piura,4,Superior técnico completo,8
369,56,21,23,59,Costa,Jardín,Piura,3,Primaria completo,4
1494,90,28,27,59,Costa,Jardín,Piura,3,Secundaria completo,6
1211,93,22,25,59,Costa,Cuna-Jardín,Piura,4,Superior técnico incompleto,7
1493,104,29,26,59,Costa,Jardín,Piura,3,Secundaria completo,6
2087,40,14,15,59,Costa,Cuna-Jardín,Piura,4,Primaria completo,4
2209,84,29,21,61,Sierra,Jardín,Piura,1,Secundaria completo,6
1491,62,21,22,59,Costa,Jardín,Piura,3,Secundaria incompleto,5
1196,58,17,19,60,Costa,Jardín,Piura,3,Secundaria incompleto,5
160,85,20,26,59,Costa,Jardín,Piura,3,Secundaria completo,6
1328,78,20,21,59,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
3470,110,26,26,61,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1766,77,30,28,60,Costa,Jardín,Piura,3,Primaria completo,4
2274,53,23,22,60,Costa,Jardín,Piura,5,Secundaria completo,6
1416,62,25,28,58,Selva,Jardín,Loreto,4,Secundaria completo,6
882,63,30,24,59,Selva,Jardín,Loreto,4,Primaria incompleto,3
430,99,29,35,58,Sierra,Jardín,Cusco,5,Superior universitario completo,10
2233,58,26,21,59,Costa,Jardín,Piura,5,Superior universitario incompleto,9
2069,64,23,22,58,Sierra,Jardín,Cusco,2,Primaria incompleto,3
246,66,19,21,58,Sierra,Cuna-Jardín,Cusco,2,Secundaria completo,6
846,109,34,26,58,Selva,Jardín,Loreto,4,Secundaria completo,6
2809,68,23,22,61,Costa,Jardín,Lima Met.,4,Secundaria completo,6
429,96,32,32,58,Sierra,Jardín,Cusco,5,Superior universitario completo,10
602,58,22,18,57,Sierra,Jardín,Cusco,4,Secundaria incompleto,5
347,68,17,17,58,Costa,Jardín,Piura,3,Secundaria completo,6
1421,131,33,25,57,Sierra,Jardín,Cusco,5,Superior universitario completo,10
3302,90,22,20,61,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
3493,85,22,23,61,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1052,80,25,29,57,Selva,Jardín,Cusco,4,"Posgrado (maestría, doctorado)",11
1763,39,23,21,59,Costa,Jardín,Piura,3,Secundaria incompleto,5
3488,108,25,24,62,Costa,Jardín,Lima Met.,4,Secundaria completo,6
871,65,31,28,60,Selva,Jardín,Loreto,4,Secundaria completo,6
62,59,25,24,59,Selva,Jardín,Cusco,4,Secundaria completo,6
1624,102,27,29,60,Sierra,Jardín,Piura,1,Superior universitario incompleto,9
1280,70,20,23,59,Costa,Jardín,Piura,4,Secundaria completo,6
1627,119,30,31,59,Sierra,Jardín,Piura,1,Secundaria completo,6
3442,110,28,25,61,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
852,108,28,27,58,Selva,Jardín,Loreto,4,Secundaria completo,6
536,74,21,22,57,Sierra,Jardín,Cusco,3,Superior universitario completo,10
2450,102,31,26,59,Costa,Jardín,Piura,3,Secundaria incompleto,5
792,78,22,23,57,Sierra,Cuna-Jardín,Cusco,2,Superior universitario completo,10
1427,122,28,30,57,Sierra,Jardín,Cusco,5,Superior técnico completo,8
3065,104,33,29,61,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1216,85,23,25,59,Costa,Cuna-Jardín,Piura,4,Superior técnico incompleto,7
1106,120,32,33,59,Costa,Jardín,Piura,4,Secundaria completo,6
2187,80,27,27,59,Costa,Jardín,Piura,5,Superior universitario incompleto,9
339,80,23,25,59,Costa,Jardín,Piura,3,Primaria completo,4
2179,92,22,23,60,Sierra,Jardín,Piura,1,Superior universitario incompleto,9
904,61,22,19,57,Sierra,Cuna-Jardín,Cusco,2,Superior técnico completo,8
1705,86,19,22,57,Selva,Jardín,Cusco,3,Superior universitario completo,10
969,114,26,27,58,Selva,Jardín,Loreto,3,Secundaria completo,6
2129,38,10,12,57,Sierra,Jardín,Cusco,2,Primaria completo,4
1134,43,26,16,57,Selva,Jardín,Cusco,3,Secundaria incompleto,5
685,70,29,27,58,Selva,Jardín,Loreto,4,Primaria completo,4
1279,55,19,18,59,Costa,Cuna-Jardín,Piura,4,Superior universitario completo,10
2080,63,20,20,57,Sierra,Jardín,Cusco,2,Primaria completo,4
906,57,20,19,57,Sierra,Cuna-Jardín,Cusco,2,Secundaria completo,6
2533,92,32,25,59,Sierra,Jardín,Piura,1,Secundaria completo,6
3079,116,36,36,60,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
2208,81,26,18,59,Sierra,Jardín,Piura,1,Superior universitario completo,10
2808,87,21,28,60,Costa,Jardín,Lima Met.,4,Superior técnico incompleto,7
2458,108,32,28,59,Costa,Jardín,Piura,3,Secundaria completo,6
1077,92,34,21,61,Sierra,Jardín,Piura,1,Primaria completo,4
1126,75,17,23,59,Costa,Cuna-Jardín,Piura,4,Secundaria incompleto,5
3217,99,30,24,60,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
253,66,23,19,57,Sierra,Cuna-Jardín,Cusco,2,Superior universitario completo,10
322,65,21,18,57,Sierra,Jardín,Cusco,2,Secundaria incompleto,5
879,62,28,24,58,Selva,Jardín,Loreto,4,Secundaria incompleto,5
3381,110,33,30,60,Costa,Jardín,Lima Met.,4,Secundaria completo,6
3429,90,25,26,65,Costa,Jardín,Lima Met.,4,Secundaria incompleto,5
3008,144,32,30,60,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1615,86,25,23,58,Sierra,Jardín,Piura,1,Secundaria completo,6
1753,89,31,25,60,Costa,Jardín,Piura,3,Secundaria completo,6
790,74,20,21,57,Sierra,Cuna-Jardín,Cusco,2,Primaria completo,4
2504,82,24,20,59,Costa,Jardín,Piura,1,Secundaria completo,6
1747,71,16,19,57,Selva,Jardín,Cusco,3,Primaria completo,4
737,44,15,16,57,Sierra,Jardín,Cusco,5,Superior universitario incompleto,9
2822,121,28,29,60,Costa,Jardín,Lima Met.,4,Secundaria completo,6
3438,100,29,28,60,Costa,Jardín,Lima Met.,4,Secundaria completo,6
756,70,23,23,57,Sierra,Jardín,Cusco,2,Secundaria completo,6
1704,94,26,34,57,Selva,Jardín,Cusco,3,Superior técnico completo,8
501,82,28,22,57,Selva,No_Esc,Loreto,2,Primaria completo,4
1701,88,26,28,57,Selva,Jardín,Cusco,3,Secundaria completo,6
3462,107,32,28,61,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2971,114,34,30,60,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1918,62,17,25,58,Costa,Cuna-Jardín,Piura,4,Secundaria incompleto,5
1288,49,18,17,46,Costa,Cuna-Jardín,Piura,4,Primaria completo,4
3520,79,22,17,60,Costa,Jardín,Lima Met.,5,Superior técnico completo,8
156,82,21,26,58,Costa,Jardín,Piura,3,Secundaria completo,6
1261,70,19,22,59,Costa,Cuna-Jardín,Piura,4,Superior universitario incompleto,9
345,78,19,21,59,Costa,Jardín,Piura,3,Secundaria completo,6
1061,85,22,19,57,Selva,Jardín,Cusco,4,Secundaria completo,6
2328,74,17,24,59,Costa,Jardín,Piura,5,Superior técnico incompleto,7
431,106,32,26,57,Sierra,Jardín,Cusco,5,Superior universitario completo,10
2286,94,20,27,58,Costa,Jardín,Piura,5,Primaria completo,4
320,80,23,23,56,Sierra,Jardín,Cusco,2,Superior universitario completo,10
1703,72,21,25,57,Selva,Jardín,Cusco,3,Ninguno,1
2281,93,22,28,60,Costa,Jardín,Piura,5,Secundaria completo,6
1758,92,24,25,58,Costa,Jardín,Piura,3,Secundaria completo,6
1760,61,29,23,58,Costa,Jardín,Piura,3,Secundaria completo,6
2534,92,32,27,58,Sierra,Jardín,Piura,1,Secundaria incompleto,5
945,141,31,30,56,Sierra,Jardín,Cusco,1,Secundaria completo,6
2588,89,24,23,57,Selva,Jardín,Cusco,4,Primaria incompleto,3
2186,44,15,18,58,Costa,Jardín,Piura,5,Secundaria completo,6
1423,116,25,26,57,Sierra,Jardín,Cusco,5,Superior universitario incompleto,9
2615,65,14,20,58,Sierra,Jardín,Piura,1,Primaria incompleto,3
2238,49,25,25,58,Costa,Jardín,Piura,3,Secundaria incompleto,5
321,69,21,21,56,Sierra,Jardín,Cusco,2,Superior técnico completo,8
1413,59,28,28,58,Selva,Jardín,Loreto,4,Secundaria completo,6
1079,74,32,24,52,Sierra,Jardín,Piura,1,Superior técnico incompleto,7
2505,84,25,19,58,Costa,Jardín,Piura,1,Secundaria completo,6
2461,69,30,20,58,Costa,Jardín,Piura,3,Ninguno,1
2231,61,23,24,57,Costa,Jardín,Piura,5,Superior universitario incompleto,9
2278,113,24,29,58,Costa,Jardín,Piura,5,Superior técnico completo,8
1610,116,27,28,58,Sierra,Jardín,Piura,1,Secundaria completo,6
1410,62,28,28,57,Selva,Jardín,Loreto,4,Primaria completo,4
2327,89,20,25,58,Costa,Jardín,Piura,5,Secundaria completo,6
679,70,26,23,58,Selva,Jardín,Loreto,4,Secundaria completo,6
682,62,27,28,60,Selva,Jardín,Loreto,4,Secundaria completo,6
1195,70,21,18,58,Costa,Jardín,Piura,4,Primaria incompleto,3
745,75,22,20,55,Sierra,Jardín,Cusco,5,Superior universitario completo,10
1292,46,15,15,58,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
3490,53,22,16,60,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2832,98,20,21,60,Costa,Jardín,Lima Met.,4,Secundaria completo,6
555,71,15,22,56,Sierra,Jardín,Cusco,3,Primaria incompleto,3
3408,110,31,24,60,Costa,Jardín,Lima Met.,4,Primaria completo,4
2332,63,24,21,58,Costa,Jardín,Piura,5,Secundaria completo,6
422,62,21,23,58,Costa,Jardín,Piura,3,Secundaria completo,6
1241,87,28,27,59,Costa,Jardín,Piura,3,Secundaria incompleto,5
2180,76,23,24,58,Sierra,Jardín,Piura,1,Superior universitario completo,10
1813,90,25,25,56,Selva,Jardín,Cusco,3,Secundaria completo,6
545,100,28,28,56,Sierra,Jardín,Cusco,3,Secundaria incompleto,5
3332,81,21,18,60,Costa,Jardín,Lima Met.,4,Secundaria incompleto,5
1674,79,20,30,57,Selva,Jardín,Loreto,4,Secundaria completo,6
608,64,25,20,56,Sierra,Jardín,Cusco,4,Secundaria incompleto,5
1291,67,22,23,58,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
2207,89,28,25,58,Sierra,Jardín,Piura,1,Secundaria completo,6
1803,88,30,27,56,Selva,Jardín,Cusco,3,Secundaria completo,6
1618,81,22,19,58,Sierra,Jardín,Piura,1,Superior universitario completo,10
1492,61,19,21,58,Costa,Jardín,Piura,3,Secundaria completo,6
1327,39,16,15,58,Costa,Cuna-Jardín,Piura,4,Superior técnico completo,8
3434,98,29,31,61,Costa,Jardín,Lima Met.,4,Secundaria incompleto,5
2530,63,30,23,58,Sierra,Jardín,Piura,1,Ninguno,1
3074,90,35,35,60,Costa,Jardín,Lima Met.,4,Secundaria incompleto,5
2189,67,26,23,58,Costa,Jardín,Piura,5,Primaria completo,4
740,68,22,22,56,Sierra,Jardín,Cusco,5,Superior universitario incompleto,9
599,62,23,21,56,Sierra,Jardín,Cusco,4,Secundaria completo,6
329,69,21,19,58,Sierra,Jardín,Cusco,2,Secundaria completo,6
2968,105,28,24,60,Costa,Jardín,Lima Met.,4,Secundaria incompleto,5
1411,54,22,29,57,Selva,Jardín,Loreto,4,Superior técnico completo,8
1258,84,24,26,58,Costa,Cuna-Jardín,Piura,4,Superior técnico incompleto,7
1164,102,33,28,58,Costa,Jardín,Piura,4,Secundaria incompleto,5
2219,143,29,30,58,Costa,Jardín,Piura,5,Secundaria completo,6
59,47,13,18,57,Selva,Jardín,Cusco,4,Secundaria completo,6
1287,46,20,19,58,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
1190,51,22,17,56,Selva,Jardín,Cusco,3,Secundaria incompleto,5
1827,78,21,22,51,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
3476,102,25,23,59,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2509,87,22,22,58,Costa,Jardín,Piura,1,Secundaria completo,6
678,64,26,23,57,Selva,Jardín,Loreto,4,Secundaria completo,6
1969,67,20,19,57,Costa,Cuna-Jardín,Piura,4,Secundaria incompleto,5
3483,71,21,22,59,Costa,Jardín,Lima Met.,4,Secundaria completo,6
880,64,33,26,57,Selva,Jardín,Loreto,4,Secundaria completo,6
1124,92,21,25,57,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
1919,71,21,25,58,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
2510,88,21,21,59,Costa,Jardín,Piura,1,Secundaria completo,6
2444,105,32,24,57,Costa,Jardín,Piura,3,Primaria completo,4
2294,86,22,28,56,Costa,Jardín,Piura,5,Secundaria completo,6
3460,103,26,29,59,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2812,61,21,20,60,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2098,63,21,16,56,Selva,Jardín,Loreto,1,Secundaria incompleto,5
2197,111,29,33,58,Costa,Jardín,Piura,5,Superior universitario completo,10
552,124,36,34,56,Sierra,Jardín,Cusco,3,Superior técnico incompleto,7
3087,74,30,30,59,Costa,Jardín,Lima Met.,4,Secundaria completo,6
3386,134,31,33,59,Costa,Jardín,Lima Met.,4,Secundaria incompleto,5
64,44,21,17,56,Selva,Jardín,Cusco,4,Secundaria completo,6
2614,93,25,25,57,Sierra,Jardín,Piura,1,Primaria incompleto,3
2323,80,21,27,58,Costa,Jardín,Piura,5,Secundaria completo,6
1277,74,21,23,58,Costa,Cuna-Jardín,Piura,4,Secundaria incompleto,5
3073,121,34,35,59,Costa,Jardín,Lima Met.,4,Primaria completo,4
1286,61,19,22,57,Costa,Cuna-Jardín,Piura,4,Superior técnico incompleto,7
1056,56,22,18,56,Selva,Jardín,Cusco,4,Primaria incompleto,3
1040,100,21,27,58,Costa,Cuna-Jardín,Piura,4,Secundaria incompleto,5
2192,89,29,21,57,Sierra,Jardín,Piura,1,Superior universitario completo,10
2336,38,15,13,57,Costa,Jardín,Piura,5,Secundaria completo,6
1212,86,21,28,57,Costa,Cuna-Jardín,Piura,4,Superior técnico completo,8
1714,70,23,25,55,Selva,Jardín,Cusco,3,Superior técnico completo,8
1839,130,32,31,56,Selva,Jardín,Loreto,3,Secundaria completo,6
872,64,31,24,58,Selva,Jardín,Loreto,4,Secundaria incompleto,5
692,80,28,26,56,Selva,Jardín,Loreto,4,Secundaria completo,6
245,56,19,18,53,Sierra,Cuna-Jardín,Cusco,2,Secundaria completo,6
965,104,24,27,57,Selva,Jardín,Loreto,3,Superior universitario completo,10
876,66,29,24,57,Selva,Jardín,Loreto,4,Secundaria incompleto,5
1207,53,18,15,55,Selva,Jardín,Cusco,3,Secundaria incompleto,5
2284,122,26,30,57,Costa,Jardín,Piura,5,Secundaria completo,6
1414,62,27,28,56,Selva,Jardín,Loreto,4,Secundaria completo,6
1054,81,24,22,55,Selva,Jardín,Cusco,4,Superior técnico completo,8
3205,74,29,26,59,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1322,62,20,20,58,Costa,Cuna-Jardín,Piura,4,Superior técnico incompleto,7
3456,107,22,25,59,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
56,55,23,26,55,Selva,Jardín,Cusco,4,Secundaria completo,6
24,47,18,19,45,Sierra,Jardín,Piura,1,Secundaria completo,6
1621,129,28,29,57,Sierra,Jardín,Piura,1,Superior universitario completo,10
368,58,18,20,58,Costa,Jardín,Piura,3,Secundaria incompleto,5
65,39,16,16,55,Selva,Jardín,Cusco,4,Secundaria completo,6
1534,60,16,22,56,Selva,Jardín,Loreto,4,Secundaria incompleto,5
414,72,24,26,57,Costa,Jardín,Piura,5,Secundaria completo,6
22,59,21,20,57,Sierra,Jardín,Piura,1,Primaria incompleto,3
1964,80,23,26,57,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
2314,121,34,34,57,Costa,Jardín,Piura,5,Superior universitario completo,10
850,109,33,22,52,Selva,Jardín,Loreto,4,Secundaria completo,6
977,110,25,26,56,Selva,Jardín,Loreto,3,Superior técnico completo,8
549,124,33,34,55,Sierra,Jardín,Cusco,3,Secundaria incompleto,5
1761,106,28,27,57,Costa,Jardín,Piura,3,Superior técnico completo,8
3126,101,35,28,68,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
690,94,30,29,56,Selva,Jardín,Loreto,4,Superior técnico completo,8
972,100,24,24,56,Selva,Jardín,Loreto,3,Superior técnico incompleto,7
2191,81,28,19,57,Sierra,Jardín,Piura,1,Superior técnico completo,8
734,71,21,22,55,Sierra,Jardín,Cusco,5,Superior técnico incompleto,7
604,49,21,17,55,Sierra,Jardín,Cusco,4,Secundaria incompleto,5
2234,58,23,19,57,Costa,Jardín,Piura,5,Superior universitario completo,10
1668,43,18,17,56,Selva,Jardín,Loreto,4,Secundaria incompleto,5
1667,43,17,17,57,Selva,Jardín,Loreto,4,Secundaria incompleto,5
1,61,21,21,57,Sierra,Jardín,Piura,1,Superior técnico incompleto,7
1784,74,22,19,57,Costa,Jardín,Piura,4,Primaria completo,4
2335,47,21,22,57,Costa,Jardín,Piura,5,"Posgrado (maestría, doctorado)",11
2196,86,26,25,58,Costa,Jardín,Piura,5,Superior universitario completo,10
2195,111,29,32,58,Costa,Jardín,Piura,5,Superior universitario completo,10
327,68,21,19,55,Sierra,Jardín,Cusco,2,Secundaria completo,6
3295,88,29,25,59,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1713,61,23,26,55,Selva,Jardín,Cusco,3,Secundaria completo,6
2503,81,19,18,56,Costa,Jardín,Piura,1,Secundaria completo,6
1529,40,16,15,68,Selva,Jardín,Loreto,4,Primaria incompleto,3
1672,70,21,28,55,Selva,Jardín,Loreto,4,Superior técnico incompleto,7
2448,121,32,29,57,Costa,Jardín,Piura,3,Primaria incompleto,3
845,109,26,22,56,Selva,Jardín,Loreto,4,Secundaria completo,6
696,58,26,21,55,Selva,Jardín,Loreto,4,Secundaria completo,6
1869,71,20,23,56,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
736,51,18,21,55,Sierra,Jardín,Cusco,5,Superior técnico completo,8
252,63,22,19,55,Sierra,Cuna-Jardín,Cusco,2,Primaria completo,4
1407,71,26,29,56,Selva,Jardín,Loreto,4,Superior universitario completo,10
3283,145,27,31,59,Costa,Jardín,Lima Met.,4,Secundaria completo,6
420,111,33,30,56,Costa,Jardín,Piura,5,Secundaria completo,6
2184,62,18,18,57,Costa,Jardín,Piura,5,Secundaria completo,6
1198,89,31,24,57,Costa,Jardín,Piura,4,Primaria incompleto,3
3085,95,34,30,58,Costa,Jardín,Lima Met.,4,Secundaria incompleto,5
157,82,20,25,57,Costa,Jardín,Piura,3,Secundaria completo,6
3413,53,21,18,61,Costa,Jardín,Lima Met.,4,Secundaria completo,6
3083,93,35,35,58,Costa,Jardín,Lima Met.,4,Secundaria completo,6
419,114,32,32,56,Costa,Jardín,Piura,5,Superior técnico completo,8
3485,89,25,22,59,Costa,Jardín,Lima Met.,4,Secundaria completo,6
2190,70,24,24,56,Costa,Jardín,Piura,5,Superior universitario completo,10
1294,54,13,19,56,Costa,Cuna-Jardín,Piura,4,Secundaria incompleto,5
2193,39,11,15,56,Costa,Jardín,Piura,5,Superior universitario completo,10
2500,79,19,21,56,Costa,Jardín,Piura,1,Secundaria completo,6
750,67,22,22,55,Sierra,Jardín,Cusco,5,Superior técnico completo,8
1988,81,13,16,55,Sierra,Jardín,Cusco,2,Superior universitario completo,10
3479,65,22,19,58,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1188,67,20,24,56,Costa,Jardín,Piura,3,Secundaria completo,6
3372,91,30,28,58,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
1177,77,19,19,57,Selva,Jardín,Loreto,5,Primaria completo,4
415,96,33,31,56,Costa,Jardín,Piura,5,Superior técnico completo,8
416,98,34,31,57,Costa,Jardín,Piura,5,Superior técnico completo,8
3420,138,25,28,58,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
1675,59,18,24,55,Selva,Jardín,Loreto,4,Secundaria incompleto,5
1690,95,28,32,54,Selva,Jardín,Cusco,3,Superior técnico completo,8
1608,107,30,27,56,Selva,Jardín,Loreto,5,Secundaria incompleto,5
2086,94,24,22,60,Sierra,Jardín,Piura,1,Secundaria completo,6
1174,61,19,18,56,Selva,Jardín,Loreto,5,Primaria completo,4
1078,64,27,18,44,Sierra,Jardín,Piura,1,Primaria incompleto,3
1830,84,29,26,56,Costa,Cuna-Jardín,Piura,4,Secundaria incompleto,5
3377,59,18,22,58,Costa,Jardín,Lima Met.,4,Secundaria completo,6
3324,73,16,22,58,Costa,Jardín,Lima Met.,4,Superior técnico completo,8
1544,62,21,21,55,Selva,Jardín,Loreto,4,Secundaria completo,6
2243,46,20,27,56,Costa,Jardín,Piura,3,Primaria completo,4
3277,90,28,22,56,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1870,64,16,21,56,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
635,46,16,18,56,Costa,Jardín,Piura,3,Primaria completo,4
1075,147,31,31,55,Selva,Jardín,Loreto,5,Secundaria completo,6
58,40,20,17,54,Selva,Jardín,Cusco,4,Secundaria completo,6
2288,86,23,25,56,Costa,Jardín,Piura,5,Superior universitario completo,10
1846,126,32,31,55,Selva,Jardín,Loreto,3,Superior universitario completo,10
1566,63,16,20,56,Costa,Jardín,Piura,3,Secundaria incompleto,5
2826,98,23,24,58,Costa,Jardín,Lima Met.,4,Secundaria completo,6
1872,83,26,26,56,Costa,Cuna-Jardín,Piura,4,Secundaria completo,6
171,80,21,26,56,Costa,Jardín,Piura,3,Secundaria completo,6
170,80,21,26,56,Costa,Jardín,Piura,3,Secundaria completo,6
